Time,Protocol,Length,Source,Destination,bad_packet
380.034056836,0,42,2,1,1
380.034079904,0,42,2,1,1
380.034091419,0,42,2,1,1
380.034101195,0,42,2,1,1
380.034111104,0,42,2,1,1
380.034114935,0,42,2,1,1
380.034854322,0,42,2,1,1
380.045415247,0,42,2,1,1
380.055760991,0,42,2,1,1
380.066032444,0,42,2,1,1
380.066058907,0,42,2,1,1
380.066070954,0,42,2,1,1
380.066076184,0,42,2,1,1
380.066081584,0,42,2,1,1
380.076427357,0,42,2,1,1
380.086699679,0,42,2,1,1
380.097099084,0,42,2,1,1
380.098077152,0,42,2,1,1
380.102024088,0,42,2,1,1
380.102037701,0,42,2,1,1
380.102042372,0,42,2,1,1
380.102053119,0,42,2,1,1
380.10759244,0,42,2,1,1
380.117863003,0,42,2,1,1
380.128213398,0,42,2,1,1
380.13003427,0,42,2,1,1
380.130057106,0,42,2,1,1
380.130068257,0,42,2,1,1
380.130075127,0,42,2,1,1
380.130079048,0,42,2,1,1
380.130093047,0,42,2,1,1
380.138682869,0,42,2,1,1
380.149037623,0,42,2,1,1
380.159422995,0,42,2,1,1
380.162051511,0,42,2,1,1
380.162113887,0,42,2,1,1
380.16214172,0,42,2,1,1
380.162233166,0,42,2,1,1
380.162261697,0,42,2,1,1
380.162309327,0,42,2,1,1
380.169736514,0,42,2,1,1
380.18038629,0,42,2,1,1
380.190863343,0,42,2,1,1
380.194116525,0,42,2,1,1
380.194260885,0,42,2,1,1
380.194298718,0,42,2,1,1
380.194318888,0,42,2,1,1
380.194334344,0,42,2,1,1
380.194348491,0,42,2,1,1
380.194362225,0,42,2,1,1
380.201233518,0,42,2,1,1
380.212208758,0,42,2,1,1
380.222617054,0,42,2,1,1
380.226120481,0,42,2,1,1
380.226224268,0,42,2,1,1
380.226242165,0,42,2,1,1
380.226279081,0,42,2,1,1
380.226296608,0,42,2,1,1
380.226316569,0,42,2,1,1
380.226337031,0,42,2,1,1
380.232952046,0,42,2,1,1
380.243865324,0,42,2,1,1
380.254253732,0,42,2,1,1
380.258028214,0,42,2,1,1
380.258086236,0,42,2,1,1
380.258090581,0,42,2,1,1
380.25809745,0,42,2,1,1
380.258101088,0,42,2,1,1
380.258107996,0,42,2,1,1
380.264816504,0,42,2,1,1
380.275168066,0,42,2,1,1
380.28550277,0,42,2,1,1
380.290023556,0,42,2,1,1
380.290034195,0,42,2,1,1
380.290061508,0,42,2,1,1
380.290069113,0,42,2,1,1
380.294192365,0,42,2,1,1
380.294293097,0,42,2,1,1
380.295989554,0,42,2,1,1
380.306526319,0,42,2,1,1
380.317092445,0,42,2,1,1
380.322108439,0,42,2,1,1
380.322157051,0,42,2,1,1
380.322169492,0,42,2,1,1
380.322176702,0,42,2,1,1
380.322183754,0,42,2,1,1
380.326061335,0,42,2,1,1
380.327760201,0,42,2,1,1
380.338213573,0,42,2,1,1
380.348701686,0,42,2,1,1
380.354074188,0,42,2,1,1
380.354099577,0,42,2,1,1
380.354108272,0,42,2,1,1
380.354117328,0,42,2,1,1
380.354121711,0,42,2,1,1
380.354126449,0,42,2,1,1
380.3589897,0,42,2,1,1
380.36938877,0,42,2,1,1
380.379699671,0,42,2,1,1
380.386049127,0,42,2,1,1
380.386075845,0,42,2,1,1
380.386085714,0,42,2,1,1
380.386098192,0,42,2,1,1
380.389976349,0,42,2,1,1
380.390025177,0,42,2,1,1
380.390036508,0,42,2,1,1
380.400308076,0,42,2,1,1
380.410868491,0,42,2,1,1
380.418047241,0,42,2,1,1
380.418070902,0,42,2,1,1
380.418078574,0,42,2,1,1
380.418090015,0,42,2,1,1
380.418097288,0,42,2,1,1
380.418102987,0,42,2,1,1
380.421190286,0,42,2,1,1
380.431485803,0,42,2,1,1
380.442334464,0,42,2,1,1
380.450136716,0,42,2,1,1
380.450161311,0,42,2,1,1
380.452763797,0,42,2,1,1
380.45402551,0,42,2,1,1
380.454050153,0,42,2,1,1
380.4540567,0,42,2,1,1
380.45406049,0,42,2,1,1
380.463451642,0,42,2,1,1
380.473861735,0,42,2,1,1
380.482095733,0,42,2,1,1
380.482149832,0,42,2,1,1
380.482161141,0,42,2,1,1
380.482175738,0,42,2,1,1
380.482185878,0,42,2,1,1
380.482193178,0,42,2,1,1
380.484628408,0,42,2,1,1
380.495461414,0,42,2,1,1
380.506395323,0,42,2,1,1
380.51403536,0,42,2,1,1
380.514060357,0,42,2,1,1
380.514071661,0,42,2,1,1
380.514079722,0,42,2,1,1
380.514088792,0,42,2,1,1
380.514093427,0,42,2,1,1
380.516783426,0,42,2,1,1
380.529895001,0,42,2,1,1
380.540650637,0,42,2,1,1
380.546035687,0,42,2,1,1
380.546103815,0,42,2,1,1
380.546115696,0,42,2,1,1
380.546124425,0,42,2,1,1
380.546132743,0,42,2,1,1
380.546138922,0,42,2,1,1
380.552098634,0,42,2,1,1
380.562641683,0,42,2,1,1
380.572940809,0,42,2,1,1
380.578033333,0,42,2,1,1
380.578056094,0,42,2,1,1
380.578067475,0,42,2,1,1
380.578074782,0,42,2,1,1
380.578083408,0,42,2,1,1
380.578087379,0,42,2,1,1
380.583775022,0,42,2,1,1
380.59549457,0,42,2,1,1
380.606188438,0,42,2,1,1
380.610046616,0,42,2,1,1
380.610082296,0,42,2,1,1
380.610092899,0,42,2,1,1
380.610100579,0,42,2,1,1
380.61011195,0,42,2,1,1
380.610117708,0,42,2,1,1
380.616512566,0,42,2,1,1
380.626866169,0,42,2,1,1
380.637867493,0,42,2,1,1
380.642041162,0,42,2,1,1
380.646039084,0,42,2,1,1
380.646101179,0,42,2,1,1
380.646114069,0,42,2,1,1
380.64611848,0,42,2,1,1
380.646123261,0,42,2,1,1
380.646127202,0,42,2,1,1
380.674034669,0,42,2,1,1
380.674058592,0,42,2,1,1
380.674069181,0,42,2,1,1
380.674074439,0,42,2,1,1
380.678043148,0,42,2,1,1
380.678096247,0,42,2,1,1
380.706035889,0,42,2,1,1
380.706060382,0,42,2,1,1
380.7060719,0,42,2,1,1
380.706079712,0,42,2,1,1
380.706083957,0,42,2,1,1
380.706089037,0,42,2,1,1
380.738036417,0,42,2,1,1
380.738060855,0,42,2,1,1
380.738068457,0,42,2,1,1
380.738081258,0,42,2,1,1
380.738088149,0,42,2,1,1
380.738092861,0,42,2,1,1
380.770036658,0,42,2,1,1
380.77006079,0,42,2,1,1
380.770068287,0,42,2,1,1
380.770080209,0,42,2,1,1
380.770084796,0,42,2,1,1
380.770089991,0,42,2,1,1
380.806032897,0,42,2,1,1
380.806058235,0,42,2,1,1
380.806065415,0,42,2,1,1
380.806076478,0,42,2,1,1
380.8060807,0,42,2,1,1
380.806084395,0,42,2,1,1
380.834047119,0,42,2,1,1
380.838063417,0,42,2,1,1
380.838139357,0,42,2,1,1
380.838165429,0,42,2,1,1
380.838181134,0,42,2,1,1
380.838200219,0,42,2,1,1
380.866031583,0,42,2,1,1
380.866052426,0,42,2,1,1
380.866076109,0,42,2,1,1
380.866083403,0,42,2,1,1
380.866087337,0,42,2,1,1
380.866093884,0,42,2,1,1
380.898034022,0,42,2,1,1
380.898072402,0,42,2,1,1
380.89809481,0,42,2,1,1
380.902053253,0,42,2,1,1
380.902066345,0,42,2,1,1
380.902070718,0,42,2,1,1
380.926189045,0,60,2,0,0
380.926223627,0,60,2,4,0
380.930038471,0,42,2,1,1
380.934024367,0,42,2,1,1
380.934051063,0,42,2,1,1
380.934057687,0,42,2,1,1
380.934061596,0,42,2,1,1
380.934065201,0,42,2,1,1
380.962030491,0,42,2,1,1
380.962049667,0,42,2,1,1
380.962064484,0,42,2,1,1
380.96207184,0,42,2,1,1
380.962081022,0,42,2,1,1
380.962085576,0,42,2,1,1
380.962089435,0,42,2,1,1
380.994033796,0,42,2,1,1
380.998039411,0,42,2,1,1
380.99805232,0,42,2,1,1
380.99805932,0,42,2,1,1
380.998063302,0,42,2,1,1
380.998066886,0,42,2,1,1
381.026105969,0,42,2,1,1
381.02613564,0,42,2,1,1
381.030098795,0,42,2,1,1
381.030111814,0,42,2,1,1
381.030118724,0,42,2,1,1
381.030122701,0,42,2,1,1
381.058080922,0,42,2,1,1
381.062048605,0,42,2,1,1
381.062064926,0,42,2,1,1
381.062076834,0,42,2,1,1
381.062082008,0,42,2,1,1
381.062100406,0,42,2,1,1
381.090030726,0,42,2,1,1
381.090040991,0,42,2,1,1
381.090047246,0,42,2,1,1
381.090071042,0,42,2,1,1
381.090075766,0,42,2,1,1
381.090101146,0,42,2,1,1
381.122042836,0,42,2,1,1
381.122064136,0,42,2,1,1
381.122073673,0,42,2,1,1
381.122080761,0,42,2,1,1
381.122086575,0,42,2,1,1
381.154041959,0,42,2,1,1
381.154071819,0,42,2,1,1
381.154079769,0,42,2,1,1
381.154092376,0,42,2,1,1
381.154097715,0,42,2,1,1
381.154111657,0,42,2,1,1
381.186034185,0,42,2,1,1
381.186058328,0,42,2,1,1
381.186069723,0,42,2,1,1
381.186077155,0,42,2,1,1
381.1860847,0,42,2,1,1
381.186088912,0,42,2,1,1
381.21803461,0,42,2,1,1
381.218063534,0,42,2,1,1
381.218075622,0,42,2,1,1
381.218080843,0,42,2,1,1
381.2180849,0,42,2,1,1
381.218102871,0,42,2,1,1
381.250031073,0,42,2,1,1
